# gecode (channeled, unrolled)

1;0:00:00.47;0.0;0;0;0:00:00.18;0:08:42.46;0:04:40.98;0:00:00.19
1;0:00:00.47;3.0;1;1;0:00:00.18;0:08:42.46;0:04:40.98;0:00:00.19
1;0:00:00.47;6.0;2;2;0:00:00.18;0:08:42.46;0:04:40.98;0:00:00.19
1;0:00:00.49;7.5;3;1;0:00:00.18;0:08:42.46;0:04:40.98;0:00:00.19
1;0:00:00.50;8.25;4;1;0:00:00.18;0:08:42.46;0:04:40.98;0:00:00.19
1;0:00:00.50;9.0;4;1;0:00:00.18;0:08:42.46;0:04:40.98;0:00:00.19
1;0:00:00.52;9.75;5;2;0:00:00.18;0:08:42.46;0:04:40.98;0:00:00.19
1;0:00:00.54;9.75;5;1;0:00:00.18;0:08:42.46;0:04:40.98;0:00:00.19
1;0:00:00.54;10.125;6;2;0:00:00.18;0:08:42.46;0:04:40.98;0:00:00.19
1;0:00:00.62;10.125;6;1;0:00:00.18;0:08:42.46;0:04:40.98;0:00:00.19
1;0:00:00.62;10.875;7;2;0:00:00.18;0:08:42.46;0:04:40.98;0:00:00.19
1;0:00:07.07;11.25;8;2;0:00:00.18;0:08:42.46;0:04:40.98;0:00:00.19
1;0:00:07.14;11.625;9;2;0:00:00.18;0:08:42.46;0:04:40.98;0:00:00.19
1;0:08:18.57;12.0;10;2;0:00:00.18;0:08:42.46;0:04:40.98;0:00:00.19

2;0:00:00.47;0.0;0;0;0:00:00.18;0:10:00.01;0:04:40.98;0:00:00.19
2;0:00:00.47;1.5;1;1;0:00:00.18;0:10:00.01;0:04:40.98;0:00:00.19
2;0:00:00.47;3.0;2;1;0:00:00.18;0:10:00.01;0:04:40.98;0:00:00.19
2;0:00:00.47;4.5;3;2;0:00:00.18;0:10:00.01;0:04:40.98;0:00:00.19
2;0:00:00.58;6.0;4;2;0:00:00.18;0:10:00.01;0:04:40.98;0:00:00.19
2;0:00:00.59;7.0;5;1;0:00:00.18;0:10:00.01;0:04:40.98;0:00:00.19
2;0:00:00.59;7.75;6;1;0:00:00.18;0:10:00.01;0:04:40.98;0:00:00.19
2;0:00:00.59;8.5;7;1;0:00:00.18;0:10:00.01;0:04:40.98;0:00:00.19
2;0:00:00.60;9.25;8;1;0:00:00.18;0:10:00.01;0:04:40.98;0:00:00.19
2;0:00:00.60;9.625;9;1;0:00:00.18;0:10:00.01;0:04:40.98;0:00:00.19
2;0:00:12.09;10.0;10;2;0:00:00.18;0:10:00.01;0:04:40.98;0:00:00.19

3;0:00:00.47;0.0;0;0;0:00:00.19;0:00:00.23;0:04:40.98;0:00:00.19
3;0:00:00.49;2.625;5;1;0:00:00.19;0:00:00.23;0:04:40.98;0:00:00.19
3;0:00:00.49;4.625;7;1;0:00:00.19;0:00:00.23;0:04:40.98;0:00:00.19

4;0:00:00.48;0.0;0;0;0:00:00.19;0:00:15.00;0:04:40.98;0:00:00.19
4;0:00:00.48;3.0;1;1;0:00:00.19;0:00:15.00;0:04:40.98;0:00:00.19
4;0:00:00.48;6.0;2;2;0:00:00.19;0:00:15.00;0:04:40.98;0:00:00.19
